rank,transformed_feature,mean_absolute_shap_value
1815,DeviceInfo_SM-G386T,0.0
1816,DeviceInfo_SM-G386W,0.0
1817,DeviceInfo_SM-G388F,0.0
1818,DeviceInfo_SM-G390F,0.0
1819,DeviceInfo_SM-G390W,0.0
1820,DeviceInfo_SM-G530FZ,0.0
1821,DeviceInfo_SM-G530H Build/KTU84P,0.0
1822,DeviceInfo_SM-G530H Build/LRX22G,0.0
1823,DeviceInfo_SM-G530M,0.0
1824,DeviceInfo_SM-G530P,0.0
1825,DeviceInfo_SM-G530T,0.0
1826,DeviceInfo_SM-G530W,0.0
1827,DeviceInfo_SM-G531F,0.0
1828,DeviceInfo_SM-G531H Build/LMY48B,0.0
1829,DeviceInfo_SM-G532M Build/MMB29T,0.0
1830,DeviceInfo_SM-G550T Build/MMB29K,0.0
1831,DeviceInfo_SM-G550T1 Build/MMB29K,0.0
1832,DeviceInfo_SM-G550T2,0.0
1833,DeviceInfo_SM-G570M Build/MMB29K,0.0
1834,DeviceInfo_SM-G570M Build/NRD90M,0.0
1835,DeviceInfo_SM-G610F,0.0
1836,DeviceInfo_SM-G610F Build/NRD90M,0.0
1837,DeviceInfo_SM-G610M Build/MMB29K,0.0
1838,DeviceInfo_SM-G610M Build/NRD90M,0.0
1839,DeviceInfo_SM-G7105,0.0
1840,DeviceInfo_SM-G720AX,0.0
1841,DeviceInfo_SM-G730V,0.0
1842,DeviceInfo_SM-G730W8 Build/KOT49H,0.0
1843,DeviceInfo_SM-G800F Build/KOT49H,0.0
1844,DeviceInfo_SM-G800F Build/MMB29K,0.0
1845,DeviceInfo_SM-G800M Build/KOT49H,0.0
1846,DeviceInfo_SM-G850M Build/LRX22G,0.0
1847,DeviceInfo_SM-G900F Build/KOT49H,0.0
1848,DeviceInfo_SM-G900F Build/LRX21T,0.0
1849,DeviceInfo_SM-G900F Build/MMB29M,0.0
1850,DeviceInfo_SM-G900H Build/MMB29K,0.0
1851,DeviceInfo_SM-G900I,0.0
1852,DeviceInfo_SM-G900L,0.0
1853,DeviceInfo_SM-G900M Build/KOT49H,0.0
1854,DeviceInfo_SM-G900M Build/LRX21T,0.0
1855,DeviceInfo_SM-G900M Build/MMB29M,0.0
1856,DeviceInfo_SM-G900P,0.0
1857,DeviceInfo_SM-G900P Build/LRX21T,0.0
1858,DeviceInfo_SM-G900P Build/MMB29M,0.0
1859,DeviceInfo_SM-G900R4,0.0
1860,DeviceInfo_SM-G900T Build/MMB29M,0.0
1861,DeviceInfo_SM-G900T1,0.0
1862,DeviceInfo_SM-G900V,0.0
1863,DeviceInfo_SM-G900V Build/LRX21T,0.0
1864,DeviceInfo_SM-G900V Build/MMB29M,0.0
1865,DeviceInfo_SM-G900W8,0.0
1866,DeviceInfo_SM-G903F Build/MMB29K,0.0
1867,DeviceInfo_SM-G903M,0.0
1868,DeviceInfo_SM-G903W,0.0
1869,DeviceInfo_SM-G920F Build/MMB29K,0.0
1870,DeviceInfo_SM-G920F Build/NRD90M,0.0
1871,DeviceInfo_SM-G920I,0.0
1872,DeviceInfo_SM-G920I Build/NRD90M,0.0
1873,DeviceInfo_SM-G920P Build/NRD90M,0.0
1874,DeviceInfo_SM-G920R4,0.0
1875,DeviceInfo_SM-G920T Build/NRD90M,0.0
1876,DeviceInfo_SM-G920T1,0.0
1877,DeviceInfo_SM-G920V,0.0
1878,DeviceInfo_SM-G920V Build/MMB29K,0.0
1879,DeviceInfo_SM-G920V Build/NRD90M,0.0
1880,DeviceInfo_SM-G920W8,0.0
1881,DeviceInfo_SM-G9250,0.0
1882,DeviceInfo_SM-G925F Build/NRD90M,0.0
1883,DeviceInfo_SM-G925I,0.0
1884,DeviceInfo_SM-G925I Build/LMY47X,0.0
1885,DeviceInfo_SM-G925I Build/MMB29K,0.0
1886,DeviceInfo_SM-G925I Build/NRD90M,0.0
1887,DeviceInfo_SM-G925P Build/NRD90M,0.0
1888,DeviceInfo_SM-G925T Build/LMY47X,0.0
1889,DeviceInfo_SM-G925T Build/NRD90M,0.0
1890,DeviceInfo_SM-G925V Build/NRD90M,0.0
1891,DeviceInfo_SM-G925W8,0.0
1892,DeviceInfo_SM-G928F,0.0
1893,DeviceInfo_SM-G928G,0.0
1894,DeviceInfo_SM-G928G Build/MMB29K,0.0
1895,DeviceInfo_SM-G928G Build/NRD90M,0.0
1896,DeviceInfo_SM-G928P,0.0
1897,DeviceInfo_SM-G928P Build/NRD90M,0.0
1898,DeviceInfo_SM-G928T Build/NRD90M,0.0
1899,DeviceInfo_SM-G928V,0.0
1900,DeviceInfo_SM-G928V Build/MMB29K,0.0
1901,DeviceInfo_SM-G928V Build/NRD90M,0.0
1902,DeviceInfo_SM-G930F Build/MMB29K,0.0
1903,DeviceInfo_SM-G930F Build/NRD90M,0.0
1904,DeviceInfo_SM-G930P Build/NRD90M,0.0
1905,DeviceInfo_SM-G930R4 Build/NRD90M,0.0
1906,DeviceInfo_SM-G930R7,0.0
1907,DeviceInfo_SM-G930T,0.0
1908,DeviceInfo_SM-G930T Build/NRD90M,0.0
1909,DeviceInfo_SM-G930T1,0.0
1910,DeviceInfo_SM-G930U Build/NRD90M,0.0
1911,DeviceInfo_SM-G930V Build/MMB29M,0.0
1912,DeviceInfo_SM-G930V Build/NRD90M,0.0
1913,DeviceInfo_SM-G930VL Build/NRD90M,0.0
1914,DeviceInfo_SM-G930W8 Build/NRD90M,0.0
1915,DeviceInfo_SM-G935F Build/MMB29K,0.0
1916,DeviceInfo_SM-G935F Build/NRD90M,0.0
1917,DeviceInfo_SM-G935P Build/NRD90M,0.0
1918,DeviceInfo_SM-G935T,0.0
1919,DeviceInfo_SM-G935T Build/NRD90M,0.0
1920,DeviceInfo_SM-G935U,0.0
1921,DeviceInfo_SM-G935V,0.0
1922,DeviceInfo_SM-G935V Build/NRD90M,0.0
1923,DeviceInfo_SM-G935W8,0.0
1924,DeviceInfo_SM-G950F Build/NRD90M,0.0
1925,DeviceInfo_SM-G950F Build/R16NW,0.0
1926,DeviceInfo_SM-G950U Build/NRD90M,0.0
1927,DeviceInfo_SM-G950U Build/R16NW,0.0
1928,DeviceInfo_SM-G950U1 Build/NRD90M,0.0
1929,DeviceInfo_SM-G950W,0.0
1930,DeviceInfo_SM-G955F,0.0
1931,DeviceInfo_SM-G955F Build/NRD90M,0.0
1932,DeviceInfo_SM-G955U Build/NRD90M,0.0
1933,DeviceInfo_SM-G955U Build/R16NW,0.0
1934,DeviceInfo_SM-G955U1 Build/NRD90M,0.0
1935,DeviceInfo_SM-G9600 Build/R16NW,0.0
1936,DeviceInfo_SM-J100MU,0.0
1937,DeviceInfo_SM-J100VPP Build/LMY48B,0.0
1938,DeviceInfo_SM-J105B Build/LMY47V,0.0
1939,DeviceInfo_SM-J110M Build/LMY48B,0.0
1940,DeviceInfo_SM-J111M Build/LMY47V,0.0
1941,DeviceInfo_SM-J120FN Build/LMY47X,0.0
1942,DeviceInfo_SM-J120H Build/LMY47V,0.0
1943,DeviceInfo_SM-J200H,0.0
1944,DeviceInfo_SM-J200M Build/LMY47X,0.0
1945,DeviceInfo_SM-J320FN Build/LMY47V,0.0
1946,DeviceInfo_SM-J320H,0.0
1947,DeviceInfo_SM-J320M Build/LMY47V,0.0
1948,DeviceInfo_SM-J320P Build/LMY47X,0.0
1949,DeviceInfo_SM-J320V Build/MMB29M,0.0
1950,DeviceInfo_SM-J320V Build/NMF26X,0.0
1951,DeviceInfo_SM-J320VPP,0.0
1952,DeviceInfo_SM-J320W8,0.0
1953,DeviceInfo_SM-J327P Build/MMB29M,0.0
1954,DeviceInfo_SM-J327T Build/NRD90M,0.0
1955,DeviceInfo_SM-J327T1 Build/NRD90M,0.0
1956,DeviceInfo_SM-J327V Build/NRD90M,0.0
1957,DeviceInfo_SM-J327VPP Build/NRD90M,0.0
1958,DeviceInfo_SM-J330F,0.0
1959,DeviceInfo_SM-J330FN Build/NRD90M,0.0
1960,DeviceInfo_SM-J500FN,0.0
1961,DeviceInfo_SM-J500FN Build/MMB29M,0.0
1962,DeviceInfo_SM-J500G,0.0
1963,DeviceInfo_SM-J500H,0.0
1964,DeviceInfo_SM-J500M Build/LMY48B,0.0
1965,DeviceInfo_SM-J500M Build/MMB29M,0.0
1966,DeviceInfo_SM-J510F,0.0
1967,DeviceInfo_SM-J510FN,0.0
1968,DeviceInfo_SM-J510FN Build/NMF26X,0.0
1969,DeviceInfo_SM-J510MN Build/MMB29M,0.0
1970,DeviceInfo_SM-J530F Build/NRD90M,0.0
1971,DeviceInfo_SM-J530G,0.0
1972,DeviceInfo_SM-J530GM Build/NRD90M,0.0
1973,DeviceInfo_SM-J700H Build/MMB29K,0.0
1974,DeviceInfo_SM-J700M Build/LMY48B,0.0
1975,DeviceInfo_SM-J700M Build/MMB29K,0.0
1976,DeviceInfo_SM-J700P,0.0
1977,DeviceInfo_SM-J700T Build/NMF26X,0.0
1978,DeviceInfo_SM-J700T1 Build/NMF26X,0.0
1979,DeviceInfo_SM-J701M Build/NRD90M,0.0
1980,DeviceInfo_SM-J710F Build/NRD90M,0.0
1981,DeviceInfo_SM-J710GN,0.0
1982,DeviceInfo_SM-J710GN Build/MMB29K,0.0
1983,DeviceInfo_SM-J710MN Build/MMB29K,0.0
1984,DeviceInfo_SM-J710MN Build/NRD90M,0.0
1985,DeviceInfo_SM-J727P,0.0
1986,DeviceInfo_SM-J727T Build/NRD90M,0.0
1987,DeviceInfo_SM-J727T1 Build/NRD90M,0.0
1988,DeviceInfo_SM-J727U Build/NRD90M,0.0
1989,DeviceInfo_SM-J727V Build/NRD90M,0.0
1990,DeviceInfo_SM-J727VPP Build/NRD90M,0.0
1991,DeviceInfo_SM-J730F,0.0
1992,DeviceInfo_SM-J730G Build/NRD90M,0.0
1993,DeviceInfo_SM-J730GM Build/NRD90M,0.0
1994,DeviceInfo_SM-N9005 Build/LRX21V,0.0
1995,DeviceInfo_SM-N900P Build/LRX21V,0.0
1996,DeviceInfo_SM-N900T,0.0
1997,DeviceInfo_SM-N900T Build/LRX21V,0.0
1998,DeviceInfo_SM-N900V Build/LRX21V,0.0
1999,DeviceInfo_SM-N900W8 Build/LRX21V,0.0
2000,DeviceInfo_SM-N910C Build/MMB29K,0.0
2001,DeviceInfo_SM-N910F Build/MMB29M,0.0
2002,DeviceInfo_SM-N910H,0.0
2003,DeviceInfo_SM-N910P,0.0
2004,DeviceInfo_SM-N910T Build/MMB29M,0.0
2005,DeviceInfo_SM-N910T3,0.0
2006,DeviceInfo_SM-N910V Build/MMB29M,0.0
2007,DeviceInfo_SM-N915V,0.0
2008,DeviceInfo_SM-N920A Build/MMB29K,0.0
2009,DeviceInfo_SM-N920C Build/NRD90M,0.0
2010,DeviceInfo_SM-N920G Build/NRD90M,0.0
2011,DeviceInfo_SM-N920P,0.0
2012,DeviceInfo_SM-N920P Build/NRD90M,0.0
2013,DeviceInfo_SM-N920R4,0.0
2014,DeviceInfo_SM-N920T,0.0
2015,DeviceInfo_SM-N920T Build/NRD90M,0.0
2016,DeviceInfo_SM-N920V,0.0
2017,DeviceInfo_SM-N920V Build/NRD90M,0.0
2018,DeviceInfo_SM-N9500,0.0
2019,DeviceInfo_SM-N950F Build/NMF26X,0.0
2020,DeviceInfo_SM-N950U Build/NMF26X,0.0
2021,DeviceInfo_SM-N950U1 Build/NMF26X,0.0
2022,DeviceInfo_SM-N950W,0.0
2023,DeviceInfo_SM-P350 Build/MMB29M,0.0
2024,DeviceInfo_SM-P355M Build/MMB29M,0.0
2025,DeviceInfo_SM-P550 Build/MMB29M,0.0
2026,DeviceInfo_SM-P550 Build/NMF26X,0.0
2027,DeviceInfo_SM-P580 Build/NRD90M,0.0
2028,DeviceInfo_SM-P600 Build/LMY47X,0.0
2029,DeviceInfo_SM-P605V,0.0
2030,DeviceInfo_SM-P607T,0.0
2031,DeviceInfo_SM-P900,0.0
2032,DeviceInfo_SM-S120VL,0.0
2033,DeviceInfo_SM-S320VL,0.0
2034,DeviceInfo_SM-S327VL,0.0
2035,DeviceInfo_SM-S550TL,0.0
2036,DeviceInfo_SM-S727VL Build/MMB29M,0.0
2037,DeviceInfo_SM-S820L,0.0
2038,DeviceInfo_SM-S902L,0.0
2039,DeviceInfo_SM-S903VL,0.0
2040,DeviceInfo_SM-S906L,0.0
2041,DeviceInfo_SM-S907VL,0.0
2042,DeviceInfo_SM-S920L,0.0
2043,DeviceInfo_SM-S975L,0.0
2044,DeviceInfo_SM-T110 Build/JDQ39,0.0
2045,DeviceInfo_SM-T113 Build/KTU84P,0.0
2046,DeviceInfo_SM-T113NU Build/KTU84P,0.0
2047,DeviceInfo_SM-T210,0.0
2048,DeviceInfo_SM-T217S Build/KOT49H,0.0
2049,DeviceInfo_SM-T230 Build/KOT49H,0.0
2050,DeviceInfo_SM-T230NU Build/KOT49H,0.0
2051,DeviceInfo_SM-T237P,0.0
2052,DeviceInfo_SM-T280 Build/LMY47V,0.0
2053,DeviceInfo_SM-T285M,0.0
2054,DeviceInfo_SM-T310 Build/KOT49H,0.0
2055,DeviceInfo_SM-T320 Build/KOT49H,0.0
2056,DeviceInfo_SM-T330NU Build/LMY47X,0.0
2057,DeviceInfo_SM-T337V,0.0
2058,DeviceInfo_SM-T350 Build/MMB29M,0.0
2059,DeviceInfo_SM-T350 Build/NMF26X,0.0
2060,DeviceInfo_SM-T355Y Build/NMF26X,0.0
2061,DeviceInfo_SM-T377P,0.0
2062,DeviceInfo_SM-T377P Build/NMF26X,0.0
2063,DeviceInfo_SM-T377T,0.0
2064,DeviceInfo_SM-T377V,0.0
2065,DeviceInfo_SM-T377V Build/NMF26X,0.0
2066,DeviceInfo_SM-T377W,0.0
2067,DeviceInfo_SM-T520,0.0
2068,DeviceInfo_SM-T530,0.0
2069,DeviceInfo_SM-T530 Build/LRX22G,0.0
2070,DeviceInfo_SM-T530NU Build/LRX22G,0.0
2071,DeviceInfo_SM-T537V,0.0
2072,DeviceInfo_SM-T550,0.0
2073,DeviceInfo_SM-T550 Build/NMF26X,0.0
2074,DeviceInfo_SM-T555,0.0
2075,DeviceInfo_SM-T560 Build/KTU84P,0.0
2076,DeviceInfo_SM-T560NU Build/MMB29M,0.0
2077,DeviceInfo_SM-T560NU Build/NMF26X,0.0
2078,DeviceInfo_SM-T580,0.0
2079,DeviceInfo_SM-T580 Build/NRD90M,0.0
2080,DeviceInfo_SM-T585,0.0
2081,DeviceInfo_SM-T700 Build/MMB29K,0.0
2082,DeviceInfo_SM-T705,0.0
2083,DeviceInfo_SM-T710 Build/NRD90M,0.0
2084,DeviceInfo_SM-T713 Build/NRD90M,0.0
2085,DeviceInfo_SM-T800,0.0
2086,DeviceInfo_SM-T800 Build/MMB29K,0.0
2087,DeviceInfo_SM-T807T,0.0
2088,DeviceInfo_SM-T807V,0.0
2089,DeviceInfo_SM-T810 Build/NRD90M,0.0
2090,DeviceInfo_SM-T813 Build/NRD90M,0.0
2091,DeviceInfo_SM-T817T,0.0
2092,DeviceInfo_SM-T817V Build/NRD90M,0.0
2093,DeviceInfo_SM-T818V,0.0
2094,DeviceInfo_SM-T820 Build/NRD90M,0.0
2095,DeviceInfo_SM-T825 Build/NRD90M,0.0
2096,DeviceInfo_SM-T827R4,0.0
2097,DeviceInfo_SM-T827V Build/NRD90M,0.0
2098,DeviceInfo_SOV33 Build/35.0.D.2.25,0.0
2099,DeviceInfo_SPH-L720,0.0
2100,DeviceInfo_SPH-L720T,0.0
2101,DeviceInfo_STELLAR,0.0
2102,DeviceInfo_STF-L09 Build/HUAWEISTF-L09,0.0
2103,DeviceInfo_STK_Sync_5e,0.0
2104,DeviceInfo_STV100-1,0.0
2105,DeviceInfo_STV100-2 Build/MMB29M,0.0
2106,DeviceInfo_STV100-3,0.0
2107,DeviceInfo_STV100-4 Build/LMY47V,0.0
2108,DeviceInfo_Star,0.0
2109,DeviceInfo_Stellar,0.0
2110,DeviceInfo_Studio,0.0
2111,DeviceInfo_T1,0.0
2112,DeviceInfo_TA-1003,0.0
2113,DeviceInfo_TA-1004,0.0
2114,DeviceInfo_TA-1020,0.0
2115,DeviceInfo_TA-1025,0.0
2116,DeviceInfo_TA-1025 Build/NMF26F,0.0
2117,DeviceInfo_TA-1027,0.0
2118,DeviceInfo_TA-1027 Build/N2G47H,0.0
2119,DeviceInfo_TA-1027 Build/OPR1.170623.026,0.0
2120,DeviceInfo_TA-1028 Build/NMF26O,0.0
2121,DeviceInfo_TA-1028 Build/NRD90M,0.0
2122,DeviceInfo_TA-1038,0.0
2123,DeviceInfo_TA-1038 Build/NMF26O,0.0
2124,DeviceInfo_TA-1039 Build/N2G47H,0.0
2125,DeviceInfo_TA-1039 Build/NMF26F,0.0
2126,DeviceInfo_TA-1044,0.0
2127,DeviceInfo_TA-1044 Build/NMF26F,0.0
2128,DeviceInfo_TA-1044 Build/OPR1.170623.026,0.0
2129,DeviceInfo_TA-1052,0.0
2130,DeviceInfo_TAB7,0.0
2131,DeviceInfo_TOMMY2,0.0
2132,DeviceInfo_TR10CS1 Build/JDQ39,0.0
2133,DeviceInfo_TREKKER-M1,0.0
2134,DeviceInfo_TREKKER-X3 Build/MMB29M,0.0
2135,DeviceInfo_TRT-L53 Build/HUAWEITRT-L53,0.0
2136,DeviceInfo_TRT-LX3,0.0
2137,DeviceInfo_Tab2A7-10F,0.0
2138,DeviceInfo_Tmovi Build/Vision,0.0
2139,DeviceInfo_Tornado,0.0
2140,DeviceInfo_Touch,0.0
2141,DeviceInfo_Trident/7.0,0.0
2142,DeviceInfo_Turbo C5 Build/LMY47I,0.0
2143,DeviceInfo_U,0.0
2144,DeviceInfo_U FEEL LITE Build/MRA58K,0.0
2145,DeviceInfo_V.40R,0.0
2146,DeviceInfo_VFD,0.0
2147,DeviceInfo_VK700 Build/LRX22G,0.0
2148,DeviceInfo_VK810,0.0
2149,DeviceInfo_VK815,0.0
2150,DeviceInfo_VKY-L09 Build/HUAWEIVKY-L09,0.0
2151,DeviceInfo_VS425PP Build/LMY47V,0.0
2152,DeviceInfo_VS500,0.0
2153,DeviceInfo_VS501 Build/NRD90U,0.0
2154,DeviceInfo_VS5012 Build/NRD90M,0.0
2155,DeviceInfo_VS820,0.0
2156,DeviceInfo_VS835,0.0
2157,DeviceInfo_VS880,0.0
2158,DeviceInfo_VS880PP,0.0
2159,DeviceInfo_VS985,0.0
2160,DeviceInfo_VS986 Build/MRA58K,0.0
2161,DeviceInfo_VS987 Build/NRD90U,0.0
2162,DeviceInfo_VS988 Build/NRD90U,0.0
2163,DeviceInfo_VS990 Build/MRA58K,0.0
2164,DeviceInfo_VS995 Build/NRD90M,0.0
2165,DeviceInfo_VS996,0.0
2166,DeviceInfo_VS996 Build/OPR1.170623.026,0.0
2167,DeviceInfo_VT0701A08,0.0
2168,DeviceInfo_VTR-AL00 Build/HUAWEIVTR-AL00,0.0
2169,DeviceInfo_VTR-L09 Build/HUAWEIVTR-L09,0.0
2170,DeviceInfo_VTR-L29,0.0
2171,DeviceInfo_Venue,0.0
2172,DeviceInfo_VerykoolS5030,0.0
2173,DeviceInfo_Vivo,0.0
2174,DeviceInfo_WAS-L03T Build/HUAWEIWAS-L03T,0.0
2175,DeviceInfo_WAS-LX1A Build/HUAWEIWAS-LX1A,0.0
2176,DeviceInfo_WAS-LX3 Build/HUAWEIWAS-LX3,0.0
2177,DeviceInfo_WAS-TL10 Build/HUAWEIWAS-TL10,0.0
2178,DeviceInfo_WOW64,0.0
2179,DeviceInfo_Wileyfox,0.0
2180,DeviceInfo_Win64,0.0
2181,DeviceInfo_Windows,0.0
2182,DeviceInfo_Windows NT 6.1,0.0
2183,DeviceInfo_Windows NT 6.2,0.0
2184,DeviceInfo_X10,0.0
2185,DeviceInfo_X3402,0.0
2186,DeviceInfo_X900+,0.0
2187,DeviceInfo_XT1003,0.0
2188,DeviceInfo_XT1008,0.0
2189,DeviceInfo_XT1008 Build/LPBS23.13-56-2,0.0
2190,DeviceInfo_XT1021,0.0
2191,DeviceInfo_XT1021 Build/KXC21.5-40,0.0
2192,DeviceInfo_XT1021 Build/LPCS23.13-34.8-3,0.0
2193,DeviceInfo_XT1023,0.0
2194,DeviceInfo_XT1030 Build/SU6-7.7,0.0
2195,DeviceInfo_XT1031,0.0
2196,DeviceInfo_XT1032,0.0
2197,DeviceInfo_XT1032 Build/KXB20.9-1.10-1.24-1.1,0.0
2198,DeviceInfo_XT1032 Build/KXB21.14-L1.40,0.0
2199,DeviceInfo_XT1032 Build/LPBS23.13-56-2,0.0
2200,DeviceInfo_XT1032 Build/LPBS23.13-57-2,0.0
2201,DeviceInfo_XT1033,0.0
2202,DeviceInfo_XT1040,0.0
2203,DeviceInfo_XT1053 Build/LPAS23.12-21.7-1,0.0
2204,DeviceInfo_XT1055,0.0
2205,DeviceInfo_XT1058,0.0
2206,DeviceInfo_XT1058 Build/LPAS23.12-21.7-1,0.0
2207,DeviceInfo_XT1060,0.0
2208,DeviceInfo_XT1063,0.0
2209,DeviceInfo_XT1063 Build/MPB24.65-34,0.0
2210,DeviceInfo_XT1063 Build/MPB24.65-34-3,0.0
2211,DeviceInfo_XT1064,0.0
2212,DeviceInfo_XT1064 Build/MPB24.65-34-3,0.0
2213,DeviceInfo_XT1068,0.0
2214,DeviceInfo_XT1072,0.0
2215,DeviceInfo_XT1080,0.0
2216,DeviceInfo_XT1080 Build/SU6-7.7,0.0
2217,DeviceInfo_XT1092,0.0
2218,DeviceInfo_XT1094,0.0
2219,DeviceInfo_XT1095,0.0
2220,DeviceInfo_XT1096,0.0
2221,DeviceInfo_XT1097,0.0
2222,DeviceInfo_XT1254,0.0
2223,DeviceInfo_XT1254 Build/MCG24.251-5-5,0.0
2224,DeviceInfo_XT1528,0.0
2225,DeviceInfo_XT1563,0.0
2226,DeviceInfo_XT1563 Build/MPD24.107-52,0.0
2227,DeviceInfo_XT1563 Build/MPDS24.107-52-5,0.0
2228,DeviceInfo_XT1565,0.0
2229,DeviceInfo_XT1572 Build/NPHS25.200-15-8,0.0
2230,DeviceInfo_XT1575,0.0
2231,DeviceInfo_XT1575 Build/NPHS25.200-23-1,0.0
2232,DeviceInfo_XT1580,0.0
2233,DeviceInfo_XT1580 Build/NPKS25.200-12-9,0.0
2234,DeviceInfo_XT1580 Build/NPKS25.200-17-8,0.0
2235,DeviceInfo_XT1585 Build/NCK25.118-10.5,0.0
2236,DeviceInfo_XT1609,0.0
2237,DeviceInfo_XT1609 Build/MPIS24.241-2.35-1-17,0.0
2238,DeviceInfo_XT1635-01,0.0
2239,DeviceInfo_XT1635-01 Build/NDNS26.118-23-12-3,0.0
2240,DeviceInfo_XT1635-02,0.0
2241,DeviceInfo_XT1635-02 Build/NPN26.118-22-2,0.0
2242,DeviceInfo_XT1650,0.0
2243,DeviceInfo_XT1650 Build/NCLS26.118-23-13-3,0.0
2244,DeviceInfo_XT1650 Build/NCLS26.118-23-13-6-5,0.0
2245,DeviceInfo_XT1650 Build/NPLS26.118-20-5-11,0.0
2246,DeviceInfo_XT1650 Build/NPLS26.118-20-5-3,0.0
2247,DeviceInfo_XT1680,0.0
2248,DeviceInfo_XT1710-02,0.0
2249,DeviceInfo_XT1710-02 Build/NDSS26.118-23-15,0.0
2250,DeviceInfo_XT890 Build/9.8.2I-50_SML-25,0.0
2251,DeviceInfo_Y635-L03 Build/HuaweiY635-L03,0.0
2252,DeviceInfo_YOGA,0.0
2253,DeviceInfo_Z2,0.0
2254,DeviceInfo_Z410,0.0
2255,DeviceInfo_Z798BL Build/MMB29M,0.0
2256,DeviceInfo_Z799VL,0.0
2257,DeviceInfo_Z813 Build/LMY47O,0.0
2258,DeviceInfo_Z831,0.0
2259,DeviceInfo_Z832 Build/MMB29M,0.0
2260,DeviceInfo_Z833,0.0
2261,DeviceInfo_Z835 Build/NMF26V,0.0
2262,DeviceInfo_Z836BL,0.0
2263,DeviceInfo_Z837VL,0.0
2264,DeviceInfo_Z839,0.0
2265,DeviceInfo_Z9 PLUS Build/NRD90M,0.0
2266,DeviceInfo_Z956 Build/MMB29M,0.0
2267,DeviceInfo_Z959 Build/LMY47V,0.0
2268,DeviceInfo_Z963VL,0.0
2269,DeviceInfo_Z970,0.0
2270,DeviceInfo_Z971,0.0
2271,DeviceInfo_Z981 Build/MMB29M,0.0
2272,DeviceInfo_Z982 Build/NMF26V,0.0
2273,DeviceInfo_Z983 Build/NMF26F,0.0
2274,DeviceInfo_ZA409,0.0
2275,DeviceInfo_ZEIA8,0.0
2276,DeviceInfo_ZTE,0.0
2277,DeviceInfo_ZTE A2017U Build/NRD90M,0.0
2278,DeviceInfo_ZTE BLADE A321 Build/NMF26F,0.0
2279,DeviceInfo_ZTE BLADE A512 Build/MMB29M,0.0
2280,DeviceInfo_ZTE BLADE V8 MINI Build/NRD90M,0.0
2281,DeviceInfo_ZTE Blade A511 Build/MRA58K,0.0
2282,DeviceInfo_ZTE Blade L5 Build/LMY47I,0.0
2283,DeviceInfo_ZTE-Z835,0.0
2284,DeviceInfo_ZTE-Z956,0.0
2285,DeviceInfo_ZUR70016,0.0
2286,DeviceInfo_ZUUM_ZEN_I Build/LRX21M,0.0
2287,DeviceInfo_en-gb,0.0
2288,DeviceInfo_en-us,0.0
2289,DeviceInfo_es-mx,0.0
2290,DeviceInfo_es-us,0.0
2291,DeviceInfo_gxq6580_weg_l Build/LMY47I,0.0
2292,DeviceInfo_hi6210sft Build/MRA58K,0.0
2293,DeviceInfo_hp2015,0.0
2294,DeviceInfo_iOS Device,0.0
2295,DeviceInfo_iPhone,0.0
2296,DeviceInfo_iris 820 Build/MRA58K,0.0
2297,DeviceInfo_iris 870 Build/MRA58K,0.0
2298,DeviceInfo_iris702,0.0
2299,DeviceInfo_iris80,0.0
2300,DeviceInfo_m3,0.0
2301,DeviceInfo_moto,0.0
2302,DeviceInfo_moto x4 Build/NPW26.83-18-2-0-4,0.0
2303,DeviceInfo_moto x4 Build/NPW26.83-42,0.0
2304,DeviceInfo_moto x4 Build/OPW27.57-40,0.0
2305,DeviceInfo_moto x4 Build/OPWS27.57-40-6,0.0
2306,DeviceInfo_orbis,0.0
2307,DeviceInfo_rv:11.0,0.0
2308,DeviceInfo_rv:14.0,0.0
2309,DeviceInfo_rv:29.0,0.0
2310,DeviceInfo_rv:31.0,0.0
2311,DeviceInfo_rv:35.0,0.0
2312,DeviceInfo_rv:37.0,0.0
2313,DeviceInfo_rv:38.0,0.0
2314,DeviceInfo_rv:39.0,0.0
2315,DeviceInfo_rv:41.0,0.0
2316,DeviceInfo_rv:42.0,0.0
2317,DeviceInfo_rv:43.0,0.0
2318,DeviceInfo_rv:44.0,0.0
2319,DeviceInfo_rv:45.0,0.0
2320,DeviceInfo_rv:46.0,0.0
2321,DeviceInfo_rv:47.0,0.0
2322,DeviceInfo_rv:48.0,0.0
2323,DeviceInfo_rv:49.0,0.0
2324,DeviceInfo_rv:50.0,0.0
2325,DeviceInfo_rv:51.0,0.0
2326,DeviceInfo_rv:52.0,0.0
2327,DeviceInfo_rv:52.9,0.0
2328,DeviceInfo_rv:53.0,0.0
2329,DeviceInfo_rv:54.0,0.0
2330,DeviceInfo_rv:55.0,0.0
2331,DeviceInfo_rv:56.0,0.0
2332,DeviceInfo_rv:57.0,0.0
2333,DeviceInfo_rv:58.0,0.0
2334,DeviceInfo_rv:59.0,0.0
2335,DeviceInfo_rv:60.0,0.0
2336,DeviceInfo_verykool,0.0
2337,DeviceInfo_verykoolS5019,0.0
2338,DeviceInfo_verykoolS5525,0.0
2339,DeviceInfo_verykools4009,0.0
2340,DeviceInfo_verykools5004,0.0
2341,DeviceInfo_verykools5034,0.0
2342,DeviceInfo_verykools5035,0.0
2343,DeviceInfo_xs-Z47b7VqTMxs,0.0
2344,DeviceInfo_None,0.0
